,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,temp_category,hum_category,windspeed_category,atemp_category,time_category
12979,12980,2012-06-30,3,1,6,0,0,6,0,3,26.240000000000002,28.79,89.0,11.0014,4,65,69,warm,very high,Light breeze,warm,night
12980,12981,2012-06-30,3,1,6,1,0,6,0,3,26.240000000000002,28.79,89.0,15.001299999999999,3,55,58,warm,very high,Gentle breeze,warm,night
12981,12982,2012-06-30,3,1,6,2,0,6,0,2,26.240000000000002,28.79,89.0,0.0,7,54,61,warm,very high,Calm,warm,night
12982,12983,2012-06-30,3,1,6,3,0,6,0,2,26.240000000000002,28.79,89.0,0.0,3,20,23,warm,very high,Calm,warm,night
12983,12984,2012-06-30,3,1,6,4,0,6,0,2,25.419999999999998,27.275,94.0,0.0,3,15,18,warm,very high,Calm,warm,night
12984,12985,2012-06-30,3,1,6,5,0,6,0,1,26.240000000000002,28.79,89.0,11.0014,3,7,10,warm,very high,Light breeze,warm,night
12985,12986,2012-06-30,3,1,6,6,0,6,0,1,26.240000000000002,28.79,89.0,11.0014,6,36,42,warm,very high,Light breeze,warm,morning
12986,12987,2012-06-30,3,1,6,7,0,6,0,1,26.240000000000002,28.79,89.0,11.0014,10,82,92,warm,very high,Light breeze,warm,morning
12987,12988,2012-06-30,3,1,6,8,0,6,0,1,26.240000000000002,28.79,89.0,11.0014,26,168,194,warm,very high,Light breeze,warm,morning
12988,12989,2012-06-30,3,1,6,9,0,6,0,1,26.240000000000002,28.79,89.0,11.0014,41,234,275,warm,very high,Light breeze,warm,morning
12989,12990,2012-06-30,3,1,6,10,0,6,0,1,36.08,38.635000000000005,30.0,16.997899999999998,96,308,404,hot,low,Gentle breeze,very hot,morning
12990,12991,2012-06-30,3,1,6,11,0,6,0,1,36.08,38.635000000000005,30.0,16.997899999999998,102,350,452,hot,low,Gentle breeze,very hot,morning
12991,12992,2012-06-30,3,1,6,12,0,6,0,1,36.08,38.635000000000005,30.0,16.997899999999998,143,328,471,hot,low,Gentle breeze,very hot,noon
12992,12993,2012-06-30,3,1,6,13,0,6,0,1,36.08,38.635000000000005,30.0,16.997899999999998,105,323,428,hot,low,Gentle breeze,very hot,afternoon
12993,12994,2012-06-30,3,1,6,14,0,6,0,1,36.08,38.635000000000005,30.0,16.997899999999998,114,295,409,hot,low,Gentle breeze,very hot,afternoon
12994,12995,2012-06-30,3,1,6,15,0,6,0,1,36.08,38.635000000000005,30.0,16.997899999999998,117,287,404,hot,low,Gentle breeze,very hot,afternoon
12995,12996,2012-06-30,3,1,6,16,0,6,0,1,36.9,39.395,28.999999999999996,11.0014,109,264,373,hot,low,Light breeze,very hot,afternoon
12996,12997,2012-06-30,3,1,6,17,0,6,0,1,36.08,38.635000000000005,32.0,8.9981,131,231,362,hot,low,Light breeze,very hot,afternoon
12997,12998,2012-06-30,3,1,6,18,0,6,0,1,36.08,39.395,35.0,0.0,91,248,339,hot,low,Calm,very hot,evening
12998,12999,2012-06-30,3,1,6,19,0,6,0,1,34.44,37.88,44.0,16.997899999999998,134,240,374,hot,low,Gentle breeze,hot,evening
12999,13000,2012-06-30,3,1,6,20,0,6,0,1,33.62,38.635000000000005,52.0,11.0014,88,204,292,hot,high,Light breeze,very hot,evening
13000,13001,2012-06-30,3,1,6,21,0,6,0,1,33.62,38.635000000000005,52.0,11.0014,48,165,213,hot,high,Light breeze,very hot,night
13001,13002,2012-06-30,3,1,6,22,0,6,0,1,31.98,37.12,62.0,11.0014,38,134,172,hot,high,Light breeze,hot,night
13002,13003,2012-06-30,3,1,6,23,0,6,0,1,31.98,37.12,62.0,6.0032,33,119,152,hot,high,Light breeze,hot,night
13003,13004,2012-07-01,3,1,7,0,0,0,0,1,31.16,36.364999999999995,66.0,0.0,27,122,149,hot,high,Calm,hot,night
13004,13005,2012-07-01,3,1,7,1,0,0,0,1,30.34,34.849999999999994,70.0,8.9981,12,81,93,hot,high,Light breeze,hot,night
13005,13006,2012-07-01,3,1,7,2,0,0,0,1,29.52,34.849999999999994,74.0,6.0032,21,69,90,warm,high,Light breeze,hot,night
13006,13007,2012-07-01,3,1,7,3,0,0,0,1,29.52,35.605,84.0,8.9981,6,27,33,warm,very high,Light breeze,hot,night
13007,13008,2012-07-01,3,1,7,4,0,0,0,1,28.7,33.335,79.0,12.998000000000001,0,4,4,warm,high,Gentle breeze,hot,night
13008,13009,2012-07-01,3,1,7,5,0,0,0,1,27.880000000000003,31.819999999999997,79.0,7.0015,3,7,10,warm,high,Light breeze,hot,night
13009,13010,2012-07-01,3,1,7,6,0,0,0,1,28.7,33.335,79.0,6.0032,8,19,27,warm,high,Light breeze,hot,morning
13010,13011,2012-07-01,3,1,7,7,0,0,0,1,30.34,34.849999999999994,70.0,0.0,13,37,50,hot,high,Calm,hot,morning
13011,13012,2012-07-01,3,1,7,8,0,0,0,1,31.98,37.12,62.0,7.0015,36,106,142,hot,high,Light breeze,hot,morning
13012,13013,2012-07-01,3,1,7,9,0,0,0,1,33.62,39.395,56.00000000000001,0.0,51,168,219,hot,high,Calm,very hot,morning
13013,13014,2012-07-01,3,1,7,10,0,0,0,1,35.26,39.395,44.0,19.999499999999998,98,268,366,hot,low,Gentle breeze,very hot,morning
13014,13015,2012-07-01,3,1,7,11,0,0,0,1,36.08,40.150000000000006,39.0,15.001299999999999,121,256,377,hot,low,Gentle breeze,very hot,morning
13015,13016,2012-07-01,3,1,7,12,0,0,0,1,36.9,40.910000000000004,37.0,15.001299999999999,114,319,433,hot,low,Gentle breeze,very hot,noon
13016,13017,2012-07-01,3,1,7,13,0,0,0,1,37.72,41.665,33.0,16.997899999999998,111,309,420,hot,low,Gentle breeze,very hot,afternoon
13017,13018,2012-07-01,3,1,7,14,0,0,0,1,37.72,41.665,33.0,16.997899999999998,98,346,444,hot,low,Gentle breeze,very hot,afternoon
13018,13019,2012-07-01,3,1,7,15,0,0,0,1,36.9,40.910000000000004,37.0,19.0012,101,244,345,hot,low,Gentle breeze,very hot,afternoon
13019,13020,2012-07-01,3,1,7,16,0,0,0,1,37.72,41.665,33.0,19.999499999999998,85,228,313,hot,low,Gentle breeze,very hot,afternoon
13020,13021,2012-07-01,3,1,7,17,0,0,0,1,37.72,40.150000000000006,26.0,19.999499999999998,90,323,413,hot,low,Gentle breeze,very hot,afternoon
13021,13022,2012-07-01,3,1,7,18,0,0,0,1,36.08,38.635000000000005,32.0,23.9994,95,275,370,hot,low,Moderate breeze,very hot,evening
13022,13023,2012-07-01,3,1,7,19,0,0,0,1,34.44,37.12,39.0,8.9981,103,279,382,hot,low,Light breeze,hot,evening
13023,13024,2012-07-01,3,1,7,20,0,0,0,1,34.44,37.12,39.0,8.9981,88,244,332,hot,low,Light breeze,hot,evening
13024,13025,2012-07-01,3,1,7,21,0,0,0,1,34.44,37.12,39.0,8.9981,77,181,258,hot,low,Light breeze,hot,night
13025,13026,2012-07-01,3,1,7,22,0,0,0,1,33.62,37.12,43.0,8.9981,41,110,151,hot,low,Light breeze,hot,night
13026,13027,2012-07-01,3,1,7,23,0,0,0,3,31.98,35.605,52.0,11.0014,22,88,110,hot,high,Light breeze,hot,night
13027,13028,2012-07-02,3,1,7,0,0,1,1,2,31.16,35.605,57.99999999999999,15.001299999999999,12,31,43,hot,high,Gentle breeze,hot,night
13028,13029,2012-07-02,3,1,7,1,0,1,1,2,31.16,35.605,57.99999999999999,12.998000000000001,3,14,17,hot,high,Gentle breeze,hot,night
13029,13030,2012-07-02,3,1,7,2,0,1,1,2,30.34,33.335,51.0,16.997899999999998,1,14,15,hot,high,Gentle breeze,hot,night
13030,13031,2012-07-02,3,1,7,3,0,1,1,2,29.52,33.335,54.0,27.999299999999998,0,5,5,warm,high,Moderate breeze,hot,night
13031,13032,2012-07-02,3,1,7,4,0,1,1,2,29.52,33.335,54.0,19.999499999999998,2,10,12,warm,high,Gentle breeze,hot,night
13032,13033,2012-07-02,3,1,7,5,0,1,1,2,29.52,33.335,51.0,0.0,3,37,40,warm,high,Calm,hot,night
13033,13034,2012-07-02,3,1,7,6,0,1,1,1,28.7,32.574999999999996,57.99999999999999,7.0015,4,132,136,warm,high,Light breeze,hot,morning
13034,13035,2012-07-02,3,1,7,7,0,1,1,1,30.34,33.335,51.0,7.0015,8,390,398,hot,high,Light breeze,hot,morning
13035,13036,2012-07-02,3,1,7,8,0,1,1,1,31.16,34.849999999999994,52.0,12.998000000000001,20,548,568,hot,high,Gentle breeze,hot,morning
13036,13037,2012-07-02,3,1,7,9,0,1,1,1,31.98,34.849999999999994,46.0,16.997899999999998,56,239,295,hot,low,Gentle breeze,hot,morning
13037,13038,2012-07-02,3,1,7,10,0,1,1,1,32.800000000000004,36.364999999999995,43.0,16.997899999999998,70,104,174,hot,low,Gentle breeze,hot,morning
13038,13039,2012-07-02,3,1,7,11,0,1,1,1,34.44,36.364999999999995,28.000000000000004,19.999499999999998,67,134,201,hot,low,Gentle breeze,hot,morning
13039,13040,2012-07-02,3,1,7,12,0,1,1,1,34.44,36.364999999999995,32.0,12.998000000000001,74,183,257,hot,low,Gentle breeze,hot,noon
13040,13041,2012-07-02,3,1,7,13,0,1,1,1,35.26,37.88,34.0,15.001299999999999,74,162,236,hot,low,Gentle breeze,hot,afternoon
13041,13042,2012-07-02,3,1,7,14,0,1,1,1,35.26,37.88,34.0,15.001299999999999,79,151,230,hot,low,Gentle breeze,hot,afternoon
13042,13043,2012-07-02,3,1,7,15,0,1,1,1,34.44,37.12,36.0,12.998000000000001,59,175,234,hot,low,Gentle breeze,hot,afternoon
13043,13044,2012-07-02,3,1,7,16,0,1,1,1,34.44,37.12,36.0,19.0012,61,304,365,hot,low,Gentle breeze,hot,afternoon
13044,13045,2012-07-02,3,1,7,17,0,1,1,1,34.44,36.364999999999995,32.0,8.9981,82,665,747,hot,low,Light breeze,hot,afternoon
13045,13046,2012-07-02,3,1,7,18,0,1,1,1,34.44,36.364999999999995,32.0,11.0014,72,658,730,hot,low,Light breeze,hot,evening
13046,13047,2012-07-02,3,1,7,19,0,1,1,1,31.98,34.849999999999994,43.0,8.9981,71,510,581,hot,low,Light breeze,hot,evening
13047,13048,2012-07-02,3,1,7,20,0,1,1,1,31.98,34.849999999999994,43.0,8.9981,38,357,395,hot,low,Light breeze,hot,evening
13048,13049,2012-07-02,3,1,7,21,0,1,1,1,31.16,34.089999999999996,45.0,8.9981,17,241,258,hot,low,Light breeze,hot,night
13049,13050,2012-07-02,3,1,7,22,0,1,1,1,30.34,33.335,51.0,11.0014,19,169,188,hot,high,Light breeze,hot,night
13050,13051,2012-07-02,3,1,7,23,0,1,1,1,30.34,33.335,51.0,7.0015,12,90,102,hot,high,Light breeze,hot,night
13051,13052,2012-07-03,3,1,7,0,0,2,1,1,29.52,33.335,54.0,0.0,9,44,53,warm,high,Calm,hot,night
13052,13053,2012-07-03,3,1,7,1,0,2,1,1,29.52,33.335,57.99999999999999,0.0,5,9,14,warm,high,Calm,hot,night
13053,13054,2012-07-03,3,1,7,2,0,2,1,1,29.52,33.335,57.99999999999999,0.0,2,8,10,warm,high,Calm,hot,night
13054,13055,2012-07-03,3,1,7,3,0,2,1,1,28.7,32.574999999999996,65.0,8.9981,0,2,2,warm,high,Light breeze,hot,night
13055,13056,2012-07-03,3,1,7,4,0,2,1,1,27.880000000000003,31.819999999999997,65.0,7.0015,0,6,6,warm,high,Light breeze,hot,night
13056,13057,2012-07-03,3,1,7,5,0,2,1,1,28.7,32.574999999999996,61.0,0.0,2,33,35,warm,high,Calm,hot,night
13057,13058,2012-07-03,3,1,7,6,0,2,1,1,28.7,32.574999999999996,65.0,8.9981,5,149,154,warm,high,Light breeze,hot,morning
13058,13059,2012-07-03,3,1,7,7,0,2,1,1,30.34,34.089999999999996,57.99999999999999,0.0,21,462,483,hot,high,Calm,hot,morning
13059,13060,2012-07-03,3,1,7,8,0,2,1,1,30.34,34.089999999999996,62.0,6.0032,42,604,646,hot,high,Light breeze,hot,morning
13060,13061,2012-07-03,3,1,7,9,0,2,1,1,32.800000000000004,37.12,49.0,11.0014,46,226,272,hot,low,Light breeze,hot,morning
13061,13062,2012-07-03,3,1,7,10,0,2,1,1,33.62,37.12,43.0,15.001299999999999,56,153,209,hot,low,Gentle breeze,hot,morning
13062,13063,2012-07-03,3,1,7,11,0,2,1,1,35.26,37.88,34.0,12.998000000000001,66,151,217,hot,low,Gentle breeze,hot,morning
13063,13064,2012-07-03,3,1,7,12,0,2,1,1,36.08,37.88,28.000000000000004,12.998000000000001,74,198,272,hot,low,Gentle breeze,hot,noon
13064,13065,2012-07-03,3,1,7,13,0,2,1,1,36.9,38.635000000000005,25.0,8.9981,80,203,283,hot,low,Light breeze,very hot,afternoon
13065,13066,2012-07-03,3,1,7,14,0,2,1,1,36.9,38.635000000000005,25.0,12.998000000000001,69,241,310,hot,low,Gentle breeze,very hot,afternoon
13066,13067,2012-07-03,3,1,7,15,0,2,1,2,36.9,38.635000000000005,24.0,0.0,71,330,401,hot,low,Calm,very hot,afternoon
13067,13068,2012-07-03,3,1,7,16,0,2,1,2,36.9,38.635000000000005,24.0,12.998000000000001,90,437,527,hot,low,Gentle breeze,very hot,afternoon
13068,13069,2012-07-03,3,1,7,17,0,2,1,2,35.26,37.12,30.0,11.0014,102,620,722,hot,low,Light breeze,hot,afternoon
13069,13070,2012-07-03,3,1,7,18,0,2,1,2,35.26,37.12,30.0,0.0,85,542,627,hot,low,Calm,hot,evening
13070,13071,2012-07-03,3,1,7,19,0,2,1,2,34.44,37.12,36.0,8.9981,66,431,497,hot,low,Light breeze,hot,evening
13071,13072,2012-07-03,3,1,7,20,0,2,1,3,31.16,34.849999999999994,55.00000000000001,32.9975,80,296,376,hot,high,Fresh breeze,hot,evening
13072,13073,2012-07-03,3,1,7,21,0,2,1,2,28.7,32.574999999999996,70.0,19.0012,36,160,196,warm,high,Gentle breeze,hot,night
13073,13074,2012-07-03,3,1,7,22,0,2,1,1,27.880000000000003,31.819999999999997,79.0,12.998000000000001,26,151,177,warm,high,Gentle breeze,hot,night
13074,13075,2012-07-03,3,1,7,23,0,2,1,1,27.060000000000002,30.305,83.0,0.0,19,152,171,warm,very high,Calm,hot,night
13075,13076,2012-07-04,3,1,7,0,1,3,0,1,27.880000000000003,31.819999999999997,79.0,6.0032,19,140,159,warm,high,Light breeze,hot,night
13076,13077,2012-07-04,3,1,7,1,1,3,0,1,27.880000000000003,31.819999999999997,74.0,0.0,27,96,123,warm,high,Calm,hot,night
13077,13078,2012-07-04,3,1,7,2,1,3,0,1,27.060000000000002,30.305,83.0,8.9981,27,66,93,warm,very high,Light breeze,hot,night
13078,13079,2012-07-04,3,1,7,3,1,3,0,1,27.880000000000003,31.819999999999997,74.0,12.998000000000001,9,23,32,warm,high,Gentle breeze,hot,night
13079,13080,2012-07-04,3,1,7,4,1,3,0,1,27.880000000000003,31.819999999999997,69.0,16.997899999999998,5,11,16,warm,high,Gentle breeze,hot,night
13080,13081,2012-07-04,3,1,7,5,1,3,0,1,27.060000000000002,31.06,69.0,0.0,5,14,19,warm,high,Calm,hot,night
13081,13082,2012-07-04,3,1,7,6,1,3,0,1,27.060000000000002,31.06,69.0,0.0,9,23,32,warm,high,Calm,hot,morning
13082,13083,2012-07-04,3,1,7,7,1,3,0,1,27.880000000000003,31.819999999999997,65.0,0.0,10,62,72,warm,high,Calm,hot,morning
13083,13084,2012-07-04,3,1,7,8,1,3,0,1,28.7,32.574999999999996,61.0,7.0015,43,110,153,warm,high,Light breeze,hot,morning
13084,13085,2012-07-04,3,1,7,9,1,3,0,1,31.16,34.849999999999994,52.0,0.0,90,203,293,hot,high,Calm,hot,morning
13085,13086,2012-07-04,3,1,7,10,1,3,0,1,32.800000000000004,36.364999999999995,46.0,0.0,143,304,447,hot,low,Calm,hot,morning
13086,13087,2012-07-04,3,1,7,11,1,3,0,1,33.62,37.88,46.0,8.9981,164,321,485,hot,low,Light breeze,hot,morning
13087,13088,2012-07-04,3,1,7,12,1,3,0,1,35.26,39.395,41.0,15.001299999999999,164,330,494,hot,low,Gentle breeze,very hot,noon
13088,13089,2012-07-04,3,1,7,13,1,3,0,1,36.9,40.910000000000004,35.0,0.0,177,322,499,hot,low,Calm,very hot,afternoon
13089,13090,2012-07-04,3,1,7,14,1,3,0,1,36.9,40.910000000000004,37.0,11.0014,190,357,547,hot,low,Light breeze,very hot,afternoon
13090,13091,2012-07-04,3,1,7,15,1,3,0,1,37.72,42.425000000000004,35.0,19.999499999999998,155,299,454,hot,low,Gentle breeze,very hot,afternoon
13091,13092,2012-07-04,3,1,7,16,1,3,0,1,37.72,42.425000000000004,35.0,16.997899999999998,163,226,389,hot,low,Gentle breeze,very hot,afternoon
13092,13093,2012-07-04,3,1,7,17,1,3,0,1,37.72,42.425000000000004,35.0,19.999499999999998,161,253,414,hot,low,Gentle breeze,very hot,afternoon
13093,13094,2012-07-04,3,1,7,18,1,3,0,1,36.9,42.425000000000004,42.0,12.998000000000001,159,271,430,hot,low,Gentle breeze,very hot,evening
13094,13095,2012-07-04,3,1,7,19,1,3,0,1,35.26,40.150000000000006,47.0,15.001299999999999,177,255,432,hot,low,Gentle breeze,very hot,evening
13095,13096,2012-07-04,3,1,7,20,1,3,0,1,35.26,40.150000000000006,47.0,15.001299999999999,237,314,551,hot,low,Gentle breeze,very hot,evening
13096,13097,2012-07-04,3,1,7,21,1,3,0,1,34.44,40.150000000000006,53.0,8.9981,222,362,584,hot,high,Light breeze,very hot,night
13097,13098,2012-07-04,3,1,7,22,1,3,0,1,33.62,39.395,56.00000000000001,15.001299999999999,175,327,502,hot,high,Gentle breeze,very hot,night
13098,13099,2012-07-04,3,1,7,23,1,3,0,2,31.98,34.849999999999994,43.0,6.0032,31,152,183,hot,low,Light breeze,hot,night
13099,13100,2012-07-05,3,1,7,0,0,4,1,1,30.34,33.335,51.0,7.0015,17,71,88,hot,high,Light breeze,hot,night
13100,13101,2012-07-05,3,1,7,1,0,4,1,1,30.34,33.335,51.0,19.0012,6,24,30,hot,high,Gentle breeze,hot,night
13101,13102,2012-07-05,3,1,7,2,0,4,1,1,30.34,33.335,51.0,0.0,4,14,18,hot,high,Calm,hot,night
13102,13103,2012-07-05,3,1,7,3,0,4,1,1,29.52,33.335,54.0,12.998000000000001,2,5,7,warm,high,Gentle breeze,hot,night
13103,13104,2012-07-05,3,1,7,4,0,4,1,1,29.52,33.335,57.99999999999999,0.0,0,7,7,warm,high,Calm,hot,night
13104,13105,2012-07-05,3,1,7,5,0,4,1,1,29.52,34.089999999999996,62.0,0.0,1,28,29,warm,high,Calm,hot,night
13105,13106,2012-07-05,3,1,7,6,0,4,1,1,29.52,33.335,57.99999999999999,0.0,3,130,133,warm,high,Calm,hot,morning
13106,13107,2012-07-05,3,1,7,7,0,4,1,1,31.16,34.849999999999994,55.00000000000001,0.0,27,316,343,hot,high,Calm,hot,morning
13107,13108,2012-07-05,3,1,7,8,0,4,1,1,32.800000000000004,37.12,49.0,8.9981,36,514,550,hot,low,Light breeze,hot,morning
13108,13109,2012-07-05,3,1,7,9,0,4,1,1,34.44,39.395,49.0,19.999499999999998,47,246,293,hot,low,Gentle breeze,very hot,morning
13109,13110,2012-07-05,3,1,7,10,0,4,1,1,35.26,39.395,44.0,23.9994,69,117,186,hot,low,Moderate breeze,very hot,morning
13110,13111,2012-07-05,3,1,7,11,0,4,1,1,36.9,40.910000000000004,35.0,19.999499999999998,107,137,244,hot,low,Gentle breeze,very hot,morning
13111,13112,2012-07-05,3,1,7,12,0,4,1,1,36.9,40.910000000000004,35.0,23.9994,88,188,276,hot,low,Moderate breeze,very hot,noon
13112,13113,2012-07-05,3,1,7,13,0,4,1,1,37.72,41.665,33.0,15.001299999999999,129,181,310,hot,low,Gentle breeze,very hot,afternoon
13113,13114,2012-07-05,3,1,7,14,0,4,1,1,37.72,41.665,33.0,22.0028,87,154,241,hot,low,Moderate breeze,very hot,afternoon
13114,13115,2012-07-05,3,1,7,15,0,4,1,1,37.72,41.665,33.0,23.9994,71,183,254,hot,low,Moderate breeze,very hot,afternoon
13115,13116,2012-07-05,3,1,7,16,0,4,1,1,37.72,41.665,33.0,16.997899999999998,109,324,433,hot,low,Gentle breeze,very hot,afternoon
13116,13117,2012-07-05,3,1,7,17,0,4,1,1,37.72,42.425000000000004,35.0,11.0014,114,575,689,hot,low,Light breeze,very hot,afternoon
13117,13118,2012-07-05,3,1,7,18,0,4,1,2,36.9,41.665,39.0,22.0028,96,511,607,hot,low,Moderate breeze,very hot,evening
13118,13119,2012-07-05,3,1,7,19,0,4,1,2,36.08,40.150000000000006,39.0,16.997899999999998,128,375,503,hot,low,Gentle breeze,very hot,evening
13119,13120,2012-07-05,3,1,7,20,0,4,1,2,35.26,39.395,41.0,15.001299999999999,78,243,321,hot,low,Gentle breeze,very hot,evening
13120,13121,2012-07-05,3,1,7,21,0,4,1,1,34.44,38.635000000000005,47.0,12.998000000000001,91,232,323,hot,low,Gentle breeze,very hot,night
13121,13122,2012-07-05,3,1,7,22,0,4,1,1,33.62,40.150000000000006,59.0,8.9981,63,162,225,hot,high,Light breeze,very hot,night
13122,13123,2012-07-05,3,1,7,23,0,4,1,1,32.800000000000004,37.88,55.00000000000001,11.0014,32,99,131,hot,high,Light breeze,hot,night
13123,13124,2012-07-06,3,1,7,0,0,5,1,1,31.98,37.12,62.0,8.9981,39,63,102,hot,high,Light breeze,hot,night
13124,13125,2012-07-06,3,1,7,1,0,5,1,1,31.98,36.364999999999995,55.00000000000001,15.001299999999999,7,22,29,hot,high,Gentle breeze,hot,night
13125,13126,2012-07-06,3,1,7,2,0,5,1,1,31.16,35.605,62.0,8.9981,4,13,17,hot,high,Light breeze,hot,night
13126,13127,2012-07-06,3,1,7,3,0,5,1,2,30.34,34.849999999999994,70.0,12.998000000000001,1,6,7,hot,high,Gentle breeze,hot,night
13127,13128,2012-07-06,3,1,7,4,0,5,1,1,30.34,34.849999999999994,66.0,15.001299999999999,2,4,6,hot,high,Gentle breeze,hot,night
13128,13129,2012-07-06,3,1,7,5,0,5,1,1,30.34,34.849999999999994,66.0,12.998000000000001,4,31,35,hot,high,Gentle breeze,hot,night
13129,13130,2012-07-06,3,1,7,6,0,5,1,1,30.34,34.849999999999994,66.0,12.998000000000001,4,127,131,hot,high,Gentle breeze,hot,morning
13130,13131,2012-07-06,3,1,7,7,0,5,1,1,31.98,34.849999999999994,46.0,8.9981,20,333,353,hot,low,Light breeze,hot,morning
13131,13132,2012-07-06,3,1,7,8,0,5,1,1,32.800000000000004,35.605,41.0,11.0014,28,557,585,hot,low,Light breeze,hot,morning
13132,13133,2012-07-06,3,1,7,9,0,5,1,1,33.62,36.364999999999995,36.0,8.9981,55,249,304,hot,low,Light breeze,hot,morning
13133,13134,2012-07-06,3,1,7,10,0,5,1,1,35.26,37.12,30.0,0.0,80,130,210,hot,low,Calm,hot,morning
13134,13135,2012-07-06,3,1,7,11,0,5,1,1,34.44,36.364999999999995,32.0,6.0032,92,141,233,hot,low,Light breeze,hot,morning
13135,13136,2012-07-06,3,1,7,12,0,5,1,1,36.08,37.88,28.000000000000004,7.0015,111,220,331,hot,low,Light breeze,hot,noon
13136,13137,2012-07-06,3,1,7,13,0,5,1,1,36.9,39.395,27.0,7.0015,99,194,293,hot,low,Light breeze,very hot,afternoon
13137,13138,2012-07-06,3,1,7,14,0,5,1,1,36.9,40.150000000000006,31.0,11.0014,91,184,275,hot,low,Light breeze,very hot,afternoon
13138,13139,2012-07-06,3,1,7,15,0,5,1,1,37.72,40.910000000000004,28.999999999999996,12.998000000000001,79,206,285,hot,low,Gentle breeze,very hot,afternoon
13139,13140,2012-07-06,3,1,7,16,0,5,1,1,37.72,40.910000000000004,28.999999999999996,7.0015,69,300,369,hot,low,Light breeze,very hot,afternoon
13140,13141,2012-07-06,3,1,7,17,0,5,1,1,37.72,40.910000000000004,28.999999999999996,0.0,90,486,576,hot,low,Calm,very hot,afternoon
13141,13142,2012-07-06,3,1,7,18,0,5,1,1,36.9,40.150000000000006,33.0,16.997899999999998,106,454,560,hot,low,Gentle breeze,very hot,evening
13142,13143,2012-07-06,3,1,7,19,0,5,1,1,36.08,39.395,35.0,15.001299999999999,112,306,418,hot,low,Gentle breeze,very hot,evening
13143,13144,2012-07-06,3,1,7,20,0,5,1,1,35.26,38.635000000000005,39.0,7.0015,91,245,336,hot,low,Light breeze,very hot,evening
13144,13145,2012-07-06,3,1,7,21,0,5,1,1,33.62,38.635000000000005,52.0,8.9981,77,223,300,hot,high,Light breeze,very hot,night
13145,13146,2012-07-06,3,1,7,22,0,5,1,1,32.800000000000004,37.88,55.00000000000001,12.998000000000001,78,210,288,hot,high,Gentle breeze,hot,night
13146,13147,2012-07-06,3,1,7,23,0,5,1,1,32.800000000000004,39.395,63.0,7.0015,27,137,164,hot,high,Light breeze,very hot,night
13147,13148,2012-07-07,3,1,7,0,0,6,0,1,31.98,37.88,66.0,8.9981,35,115,150,hot,high,Light breeze,hot,night
13148,13149,2012-07-07,3,1,7,1,0,6,0,1,31.16,36.364999999999995,70.0,11.0014,16,55,71,hot,high,Light breeze,hot,night
13149,13150,2012-07-07,3,1,7,2,0,6,0,1,31.16,37.12,72.0,11.0014,11,47,58,hot,high,Light breeze,hot,night
13150,13151,2012-07-07,3,1,7,3,0,6,0,1,30.34,35.605,74.0,8.9981,12,19,31,hot,high,Light breeze,hot,night
13151,13152,2012-07-07,3,1,7,4,0,6,0,1,30.34,35.605,74.0,11.0014,3,13,16,hot,high,Light breeze,hot,night
13152,13153,2012-07-07,3,1,7,5,0,6,0,1,30.34,35.605,74.0,12.998000000000001,2,12,14,hot,high,Gentle breeze,hot,night
13153,13154,2012-07-07,3,1,7,6,0,6,0,1,30.34,35.605,74.0,7.0015,4,27,31,hot,high,Light breeze,hot,morning
13154,13155,2012-07-07,3,1,7,7,0,6,0,1,31.98,37.88,66.0,7.0015,8,63,71,hot,high,Light breeze,hot,morning
13155,13156,2012-07-07,3,1,7,8,0,6,0,1,33.62,41.665,63.0,12.998000000000001,32,120,152,hot,high,Gentle breeze,very hot,morning
